-------------ALL IMPORTED------------
-------------Big Data Train Text File WAS ALREADY MADE------------
-------------Big Data Test Text File WAS ALREADY MADE------------
04/05/2021 09:12:51 - WARNING - __main__ -   Process rank: -1, device: cuda:0, n_gpu: 2distributed training: False, 16-bits training: False
04/05/2021 09:12:51 - INFO - __main__ -   Training/evaluation parameters TrainingArguments(output_dir=/scratch/as11919/Domain-Adaptation/movie_roberta/roberta_DAPT_movies_model_withEVAL, overwrite_output_dir=False, do_train=True, do_eval=True, do_predict=False, evaluation_strategy=IntervalStrategy.NO, prediction_loss_only=False, per_device_train_batch_size=8, per_device_eval_batch_size=8, gradient_accumulation_steps=1, eval_accumulation_steps=None, learning_rate=5e-05, weight_decay=0.0, adam_beta1=0.9, adam_beta2=0.999, adam_epsilon=1e-08, max_grad_norm=1.0, num_train_epochs=3.0, max_steps=-1, lr_scheduler_type=SchedulerType.LINEAR, warmup_ratio=0.0, warmup_steps=0, logging_dir=runs/Apr05_09-12-51_gv04.nyu.cluster, logging_strategy=IntervalStrategy.STEPS, logging_first_step=False, logging_steps=500, save_strategy=IntervalStrategy.STEPS, save_steps=7500, save_total_limit=None, no_cuda=False, seed=42, fp16=False, fp16_opt_level=O1, fp16_backend=auto, fp16_full_eval=False, local_rank=-1, tpu_num_cores=None, tpu_metrics_debug=False, debug=False, dataloader_drop_last=False, eval_steps=500, dataloader_num_workers=0, past_index=-1, run_name=/scratch/as11919/Domain-Adaptation/movie_roberta/roberta_DAPT_movies_model_withEVAL, disable_tqdm=False, remove_unused_columns=True, label_names=None, load_best_model_at_end=False, metric_for_best_model=None, greater_is_better=None, ignore_data_skip=False, sharded_ddp=[], deepspeed=None, label_smoothing_factor=0.0, adafactor=False, group_by_length=False, report_to=['tensorboard', 'wandb'], ddp_find_unused_parameters=None, dataloader_pin_memory=True, skip_memory_metrics=False, _n_gpu=2)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
{'loss': 2.2989, 'learning_rate': 4.158144629074608e-05, 'epoch': 0.51}
{'loss': 2.1338, 'learning_rate': 1.8563274520925562e-05, 'epoch': 1.89}
{'loss': 2.0991, 'learning_rate': 1.8535305903951294e-05, 'epoch': 1.89}
{'loss': 2.0969, 'learning_rate': 1.8507337286977032e-05, 'epoch': 1.89}
{'loss': 2.0866, 'learning_rate': 1.8479368670002764e-05, 'epoch': 1.89}
{'loss': 2.1016, 'learning_rate': 1.84514000530285e-05, 'epoch': 1.89}
{'loss': 2.0722, 'learning_rate': 1.8423431436054234e-05, 'epoch': 1.89}
{'loss': 2.0698, 'learning_rate': 1.839546281907997e-05, 'epoch': 1.9}
{'loss': 2.0859, 'learning_rate': 1.8367494202105704e-05, 'epoch': 1.9}
{'loss': 2.0972, 'learning_rate': 1.8339525585131435e-05, 'epoch': 1.9}
{'loss': 2.1096, 'learning_rate': 1.831155696815717e-05, 'epoch': 1.9}
{'loss': 2.1096, 'learning_rate': 1.8283588351182905e-05, 'epoch': 1.9}
{'loss': 2.1037, 'learning_rate': 1.825561973420864e-05, 'epoch': 1.9}
{'loss': 2.123, 'learning_rate': 1.8227651117234372e-05, 'epoch': 1.91}
{'loss': 2.0804, 'learning_rate': 1.819968250026011e-05, 'epoch': 1.91}
{'loss': 2.0827, 'learning_rate': 1.8171713883285842e-05, 'epoch': 1.91}
{'loss': 2.1138, 'learning_rate': 1.814374526631158e-05, 'epoch': 1.91}
{'loss': 2.0728, 'learning_rate': 1.8115776649337312e-05, 'epoch': 1.91}
{'loss': 2.0633, 'learning_rate': 1.8087808032363047e-05, 'epoch': 1.91}
{'loss': 2.0891, 'learning_rate': 1.8059839415388782e-05, 'epoch': 1.92}
{'loss': 2.0839, 'learning_rate': 1.8031870798414517e-05, 'epoch': 1.92}
{'loss': 2.087, 'learning_rate': 1.800390218144025e-05, 'epoch': 1.92}
{'loss': 2.1091, 'learning_rate': 1.7975933564465987e-05, 'epoch': 1.92}
{'loss': 2.1298, 'learning_rate': 1.794796494749172e-05, 'epoch': 1.92}
{'loss': 2.1, 'learning_rate': 1.7919996330517454e-05, 'epoch': 1.92}
{'loss': 2.1059, 'learning_rate': 1.789202771354319e-05, 'epoch': 1.93}
{'loss': 2.0899, 'learning_rate': 1.786405909656892e-05, 'epoch': 1.93}
{'loss': 2.0746, 'learning_rate': 1.783609047959466e-05, 'epoch': 1.93}
{'loss': 2.1072, 'learning_rate': 1.780812186262039e-05, 'epoch': 1.93}
{'loss': 2.0585, 'learning_rate': 1.7780153245646125e-05, 'epoch': 1.93}
{'loss': 2.0729, 'learning_rate': 1.775218462867186e-05, 'epoch': 1.93}
{'loss': 2.0629, 'learning_rate': 1.7724216011697595e-05, 'epoch': 1.94}
{'loss': 2.0895, 'learning_rate': 1.769624739472333e-05, 'epoch': 1.94}
{'loss': 2.1189, 'learning_rate': 1.7668278777749065e-05, 'epoch': 1.94}
{'loss': 2.1165, 'learning_rate': 1.7640310160774797e-05, 'epoch': 1.94}
{'loss': 2.1221, 'learning_rate': 1.7612341543800535e-05, 'epoch': 1.94}
{'loss': 2.0825, 'learning_rate': 1.7584372926826267e-05, 'epoch': 1.94}
{'loss': 2.0755, 'learning_rate': 1.7556404309852002e-05, 'epoch': 1.95}
{'loss': 2.0774, 'learning_rate': 1.7528435692877737e-05, 'epoch': 1.95}
{'loss': 2.0743, 'learning_rate': 1.7500467075903472e-05, 'epoch': 1.95}
{'loss': 2.1306, 'learning_rate': 1.7472498458929207e-05, 'epoch': 1.95}
{'loss': 2.1462, 'learning_rate': 1.744452984195494e-05, 'epoch': 1.95}
{'loss': 2.1034, 'learning_rate': 1.7416561224980674e-05, 'epoch': 1.96}
{'loss': 2.0287, 'learning_rate': 1.738859260800641e-05, 'epoch': 1.96}
{'loss': 2.0672, 'learning_rate': 1.7360623991032144e-05, 'epoch': 1.96}
{'loss': 2.0987, 'learning_rate': 1.7332655374057875e-05, 'epoch': 1.96}
{'loss': 2.0989, 'learning_rate': 1.7304686757083614e-05, 'epoch': 1.96}
{'loss': 2.0838, 'learning_rate': 1.7276718140109345e-05, 'epoch': 1.96}
{'loss': 2.1466, 'learning_rate': 1.7248749523135084e-05, 'epoch': 1.97}
{'loss': 2.0836, 'learning_rate': 1.7220780906160815e-05, 'epoch': 1.97}
{'loss': 2.0745, 'learning_rate': 1.719281228918655e-05, 'epoch': 1.97}
{'loss': 2.0601, 'learning_rate': 1.7164843672212286e-05, 'epoch': 1.97}
{'loss': 2.0994, 'learning_rate': 1.713687505523802e-05, 'epoch': 1.97}
{'loss': 2.1242, 'learning_rate': 1.7108906438263752e-05, 'epoch': 1.97}
{'loss': 2.0692, 'learning_rate': 1.7080937821289487e-05, 'epoch': 1.98}
{'loss': 2.1168, 'learning_rate': 1.7052969204315222e-05, 'epoch': 1.98}
{'loss': 2.0821, 'learning_rate': 1.7025000587340957e-05, 'epoch': 1.98}
{'loss': 2.06, 'learning_rate': 1.6997031970366692e-05, 'epoch': 1.98}
{'loss': 2.1144, 'learning_rate': 1.6969063353392424e-05, 'epoch': 1.98}
{'loss': 2.0473, 'learning_rate': 1.6941094736418162e-05, 'epoch': 1.98}
{'loss': 2.0679, 'learning_rate': 1.6913126119443894e-05, 'epoch': 1.99}
{'loss': 2.0976, 'learning_rate': 1.688515750246963e-05, 'epoch': 1.99}
{'loss': 2.0973, 'learning_rate': 1.6857188885495364e-05, 'epoch': 1.99}
{'loss': 2.1267, 'learning_rate': 1.68292202685211e-05, 'epoch': 1.99}
{'loss': 2.0283, 'learning_rate': 1.6801251651546834e-05, 'epoch': 1.99}
{'loss': 2.1241, 'learning_rate': 1.677328303457257e-05, 'epoch': 1.99}
{'loss': 2.0867, 'learning_rate': 1.67453144175983e-05, 'epoch': 2.0}
{'loss': 2.0547, 'learning_rate': 1.671734580062404e-05, 'epoch': 2.0}
{'loss': 2.0589, 'learning_rate': 1.668937718364977e-05, 'epoch': 2.0}
{'loss': 2.1086, 'learning_rate': 1.6661408566675506e-05, 'epoch': 2.0}
{'loss': 2.0888, 'learning_rate': 1.663343994970124e-05, 'epoch': 2.0}
{'loss': 2.0614, 'learning_rate': 1.6605471332726976e-05, 'epoch': 2.0}
{'loss': 2.0407, 'learning_rate': 1.657750271575271e-05, 'epoch': 2.01}
{'loss': 2.0435, 'learning_rate': 1.6549534098778442e-05, 'epoch': 2.01}
{'loss': 2.0389, 'learning_rate': 1.6521565481804177e-05, 'epoch': 2.01}
{'loss': 2.0888, 'learning_rate': 1.6493596864829912e-05, 'epoch': 2.01}
{'loss': 2.074, 'learning_rate': 1.6465628247855647e-05, 'epoch': 2.01}
{'loss': 2.0893, 'learning_rate': 1.643765963088138e-05, 'epoch': 2.01}
{'loss': 2.0842, 'learning_rate': 1.6409691013907117e-05, 'epoch': 2.02}
{'loss': 2.0811, 'learning_rate': 1.638172239693285e-05, 'epoch': 2.02}
{'loss': 2.0902, 'learning_rate': 1.6353753779958587e-05, 'epoch': 2.02}
{'loss': 2.0879, 'learning_rate': 1.632578516298432e-05, 'epoch': 2.02}
{'loss': 2.0592, 'learning_rate': 1.6297816546010054e-05, 'epoch': 2.02}
{'loss': 2.0867, 'learning_rate': 1.626984792903579e-05, 'epoch': 2.02}
{'loss': 2.0923, 'learning_rate': 1.6241879312061524e-05, 'epoch': 2.03}
{'loss': 2.0512, 'learning_rate': 1.6213910695087256e-05, 'epoch': 2.03}
{'loss': 2.0456, 'learning_rate': 1.618594207811299e-05, 'epoch': 2.03}
{'loss': 2.1032, 'learning_rate': 1.6157973461138726e-05, 'epoch': 2.03}
{'loss': 2.0353, 'learning_rate': 1.613000484416446e-05, 'epoch': 2.03}
{'loss': 2.0346, 'learning_rate': 1.6102036227190196e-05, 'epoch': 2.03}
{'loss': 2.0929, 'learning_rate': 1.6074067610215927e-05, 'epoch': 2.04}
{'loss': 2.0783, 'learning_rate': 1.6046098993241666e-05, 'epoch': 2.04}
{'loss': 2.1104, 'learning_rate': 1.6018130376267397e-05, 'epoch': 2.04}
{'loss': 2.1267, 'learning_rate': 1.5990161759293132e-05, 'epoch': 2.04}
{'loss': 2.0408, 'learning_rate': 1.5962193142318867e-05, 'epoch': 2.04}
{'loss': 2.0787, 'learning_rate': 1.5934224525344602e-05, 'epoch': 2.04}
{'loss': 2.0564, 'learning_rate': 1.5906255908370337e-05, 'epoch': 2.05}
{'loss': 2.1051, 'learning_rate': 1.5878287291396072e-05, 'epoch': 2.05}
{'loss': 2.068, 'learning_rate': 1.5850318674421804e-05, 'epoch': 2.05}
{'loss': 2.0355, 'learning_rate': 1.5822350057447542e-05, 'epoch': 2.05}
{'loss': 2.051, 'learning_rate': 1.5794381440473274e-05, 'epoch': 2.05}
{'loss': 2.0614, 'learning_rate': 1.576641282349901e-05, 'epoch': 2.05}
{'loss': 2.0627, 'learning_rate': 1.5738444206524744e-05, 'epoch': 2.06}
{'loss': 2.0729, 'learning_rate': 1.5710475589550476e-05, 'epoch': 2.06}
{'loss': 2.1009, 'learning_rate': 1.5682506972576214e-05, 'epoch': 2.06}
{'loss': 2.0253, 'learning_rate': 1.5654538355601946e-05, 'epoch': 2.06}
{'loss': 2.0618, 'learning_rate': 1.562656973862768e-05, 'epoch': 2.06}
{'loss': 2.0483, 'learning_rate': 1.5598601121653416e-05, 'epoch': 2.06}
{'loss': 2.0838, 'learning_rate': 1.557063250467915e-05, 'epoch': 2.07}
{'loss': 2.0212, 'learning_rate': 1.5542663887704882e-05, 'epoch': 2.07}
{'loss': 2.0621, 'learning_rate': 1.551469527073062e-05, 'epoch': 2.07}
{'loss': 2.0667, 'learning_rate': 1.5486726653756352e-05, 'epoch': 2.07}
{'loss': 2.0558, 'learning_rate': 1.545875803678209e-05, 'epoch': 2.07}
{'loss': 2.0658, 'learning_rate': 1.5430789419807822e-05, 'epoch': 2.07}
{'loss': 2.0666, 'learning_rate': 1.5402820802833558e-05, 'epoch': 2.08}
{'loss': 2.0439, 'learning_rate': 1.5374852185859293e-05, 'epoch': 2.08}
{'loss': 2.0118, 'learning_rate': 1.5346883568885028e-05, 'epoch': 2.08}
{'loss': 2.0185, 'learning_rate': 1.531891495191076e-05, 'epoch': 2.08}
{'loss': 2.0143, 'learning_rate': 1.5290946334936494e-05, 'epoch': 2.08}
{'loss': 2.0582, 'learning_rate': 1.526297771796223e-05, 'epoch': 2.08}
{'loss': 2.0771, 'learning_rate': 1.5235009100987966e-05, 'epoch': 2.09}
{'loss': 2.0254, 'learning_rate': 1.52070404840137e-05, 'epoch': 2.09}
{'loss': 2.0754, 'learning_rate': 1.5179071867039433e-05, 'epoch': 2.09}
{'loss': 2.0209, 'learning_rate': 1.5151103250065168e-05, 'epoch': 2.09}
{'loss': 2.0457, 'learning_rate': 1.5123134633090903e-05, 'epoch': 2.09}
{'loss': 2.0508, 'learning_rate': 1.5095166016116636e-05, 'epoch': 2.09}
{'loss': 2.0704, 'learning_rate': 1.5067197399142371e-05, 'epoch': 2.1}
{'loss': 2.0243, 'learning_rate': 1.5039228782168104e-05, 'epoch': 2.1}
{'loss': 2.0734, 'learning_rate': 1.5011260165193841e-05, 'epoch': 2.1}
{'loss': 1.9996, 'learning_rate': 1.4983291548219574e-05, 'epoch': 2.1}
{'loss': 2.0387, 'learning_rate': 1.4955322931245308e-05, 'epoch': 2.1}
{'loss': 2.067, 'learning_rate': 1.4927354314271044e-05, 'epoch': 2.1}
{'loss': 2.0366, 'learning_rate': 1.4899385697296778e-05, 'epoch': 2.11}
{'loss': 2.0606, 'learning_rate': 1.4871417080322511e-05, 'epoch': 2.11}
{'loss': 2.0266, 'learning_rate': 1.4843448463348248e-05, 'epoch': 2.11}
{'loss': 2.0661, 'learning_rate': 1.4815479846373981e-05, 'epoch': 2.11}
{'loss': 2.0165, 'learning_rate': 1.4787511229399718e-05, 'epoch': 2.11}
{'loss': 2.0739, 'learning_rate': 1.4759542612425451e-05, 'epoch': 2.11}
{'loss': 2.0278, 'learning_rate': 1.4731573995451184e-05, 'epoch': 2.12}
{'loss': 2.0632, 'learning_rate': 1.470360537847692e-05, 'epoch': 2.12}
{'loss': 2.064, 'learning_rate': 1.4675636761502654e-05, 'epoch': 2.12}
{'loss': 2.0208, 'learning_rate': 1.4647668144528388e-05, 'epoch': 2.12}
{'loss': 2.0784, 'learning_rate': 1.4619699527554123e-05, 'epoch': 2.12}
{'loss': 2.0362, 'learning_rate': 1.4591730910579856e-05, 'epoch': 2.12}
{'loss': 2.0067, 'learning_rate': 1.4563762293605593e-05, 'epoch': 2.13}
{'loss': 1.9871, 'learning_rate': 1.4535793676631326e-05, 'epoch': 2.13}
{'loss': 2.0224, 'learning_rate': 1.450782505965706e-05, 'epoch': 2.13}
{'loss': 2.0561, 'learning_rate': 1.4479856442682796e-05, 'epoch': 2.13}
{'loss': 2.0189, 'learning_rate': 1.445188782570853e-05, 'epoch': 2.13}
{'loss': 2.1158, 'learning_rate': 1.4423919208734263e-05, 'epoch': 2.13}
{'loss': 2.0455, 'learning_rate': 1.439595059176e-05, 'epoch': 2.14}
{'loss': 2.0264, 'learning_rate': 1.4367981974785733e-05, 'epoch': 2.14}
{'loss': 2.077, 'learning_rate': 1.434001335781147e-05, 'epoch': 2.14}
{'loss': 2.0785, 'learning_rate': 1.4312044740837203e-05, 'epoch': 2.14}
{'loss': 2.0336, 'learning_rate': 1.4284076123862936e-05, 'epoch': 2.14}
{'loss': 2.0178, 'learning_rate': 1.4256107506888671e-05, 'epoch': 2.14}
{'loss': 2.0279, 'learning_rate': 1.4228138889914406e-05, 'epoch': 2.15}
{'loss': 2.0249, 'learning_rate': 1.420017027294014e-05, 'epoch': 2.15}
{'loss': 2.0496, 'learning_rate': 1.4172201655965874e-05, 'epoch': 2.15}
{'loss': 2.044, 'learning_rate': 1.4144233038991608e-05, 'epoch': 2.15}
{'loss': 2.0398, 'learning_rate': 1.4116264422017344e-05, 'epoch': 2.15}
{'loss': 2.0586, 'learning_rate': 1.4088295805043078e-05, 'epoch': 2.15}
{'loss': 2.0338, 'learning_rate': 1.4060327188068811e-05, 'epoch': 2.16}
{'loss': 2.0525, 'learning_rate': 1.4032358571094548e-05, 'epoch': 2.16}
{'loss': 2.0424, 'learning_rate': 1.4004389954120281e-05, 'epoch': 2.16}
{'loss': 2.0434, 'learning_rate': 1.3976421337146014e-05, 'epoch': 2.16}
{'loss': 2.0498, 'learning_rate': 1.3948452720171751e-05, 'epoch': 2.16}
{'loss': 2.0955, 'learning_rate': 1.3920484103197484e-05, 'epoch': 2.16}
{'loss': 2.08, 'learning_rate': 1.3892515486223221e-05, 'epoch': 2.17}
{'loss': 2.0364, 'learning_rate': 1.3864546869248954e-05, 'epoch': 2.17}
{'loss': 2.0141, 'learning_rate': 1.3836578252274688e-05, 'epoch': 2.17}
{'loss': 2.0893, 'learning_rate': 1.3808609635300423e-05, 'epoch': 2.17}
{'loss': 2.0404, 'learning_rate': 1.3780641018326156e-05, 'epoch': 2.17}
{'loss': 2.0274, 'learning_rate': 1.3752672401351891e-05, 'epoch': 2.17}
{'loss': 2.0282, 'learning_rate': 1.3724703784377626e-05, 'epoch': 2.18}
{'loss': 2.0189, 'learning_rate': 1.369673516740336e-05, 'epoch': 2.18}
{'loss': 1.9913, 'learning_rate': 1.3668766550429096e-05, 'epoch': 2.18}
{'loss': 2.0647, 'learning_rate': 1.364079793345483e-05, 'epoch': 2.18}
{'loss': 2.0573, 'learning_rate': 1.3612829316480563e-05, 'epoch': 2.18}
{'loss': 2.0629, 'learning_rate': 1.35848606995063e-05, 'epoch': 2.18}
{'loss': 1.9782, 'learning_rate': 1.3556892082532033e-05, 'epoch': 2.19}
{'loss': 2.0225, 'learning_rate': 1.3528923465557766e-05, 'epoch': 2.19}
{'loss': 2.0683, 'learning_rate': 1.3500954848583503e-05, 'epoch': 2.19}
{'loss': 2.0529, 'learning_rate': 1.3472986231609236e-05, 'epoch': 2.19}
{'loss': 2.014, 'learning_rate': 1.3445017614634973e-05, 'epoch': 2.19}
{'loss': 2.0315, 'learning_rate': 1.3417048997660706e-05, 'epoch': 2.19}
{'loss': 2.0282, 'learning_rate': 1.338908038068644e-05, 'epoch': 2.2}
{'loss': 2.0386, 'learning_rate': 1.3361111763712175e-05, 'epoch': 2.2}
{'loss': 2.0235, 'learning_rate': 1.3333143146737908e-05, 'epoch': 2.2}
{'loss': 2.0733, 'learning_rate': 1.3305174529763643e-05, 'epoch': 2.2}
{'loss': 2.0096, 'learning_rate': 1.3277205912789378e-05, 'epoch': 2.2}
{'loss': 2.0411, 'learning_rate': 1.3249237295815111e-05, 'epoch': 2.21}
{'loss': 2.0724, 'learning_rate': 1.3221268678840848e-05, 'epoch': 2.21}
{'loss': 1.9934, 'learning_rate': 1.3193300061866581e-05, 'epoch': 2.21}
{'loss': 2.0422, 'learning_rate': 1.3165331444892315e-05, 'epoch': 2.21}
{'loss': 1.9645, 'learning_rate': 1.3137362827918051e-05, 'epoch': 2.21}
{'loss': 2.0123, 'learning_rate': 1.3109394210943785e-05, 'epoch': 2.21}
{'loss': 2.0173, 'learning_rate': 1.3081425593969518e-05, 'epoch': 2.22}
{'loss': 2.0317, 'learning_rate': 1.3053456976995255e-05, 'epoch': 2.22}
{'loss': 2.0039, 'learning_rate': 1.3025488360020988e-05, 'epoch': 2.22}
{'loss': 2.0704, 'learning_rate': 1.2997519743046723e-05, 'epoch': 2.22}
{'loss': 2.0481, 'learning_rate': 1.2969551126072458e-05, 'epoch': 2.22}
{'loss': 2.0458, 'learning_rate': 1.2941582509098191e-05, 'epoch': 2.22}
{'loss': 2.0441, 'learning_rate': 1.2913613892123926e-05, 'epoch': 2.23}
{'loss': 2.0496, 'learning_rate': 1.288564527514966e-05, 'epoch': 2.23}
{'loss': 2.0381, 'learning_rate': 1.2857676658175393e-05, 'epoch': 2.23}
{'loss': 2.0425, 'learning_rate': 1.282970804120113e-05, 'epoch': 2.23}
{'loss': 1.9536, 'learning_rate': 1.2801739424226863e-05, 'epoch': 2.23}
{'loss': 2.0373, 'learning_rate': 1.27737708072526e-05, 'epoch': 2.23}
{'loss': 2.0493, 'learning_rate': 1.2745802190278333e-05, 'epoch': 2.24}
{'loss': 2.0378, 'learning_rate': 1.2717833573304066e-05, 'epoch': 2.24}
{'loss': 2.0382, 'learning_rate': 1.2689864956329803e-05, 'epoch': 2.24}
{'loss': 2.0183, 'learning_rate': 1.2661896339355536e-05, 'epoch': 2.24}
{'loss': 2.048, 'learning_rate': 1.263392772238127e-05, 'epoch': 2.24}
{'loss': 2.0798, 'learning_rate': 1.2605959105407006e-05, 'epoch': 2.24}
{'loss': 2.0475, 'learning_rate': 1.257799048843274e-05, 'epoch': 2.25}
{'loss': 1.983, 'learning_rate': 1.2550021871458475e-05, 'epoch': 2.25}
{'loss': 2.0596, 'learning_rate': 1.252205325448421e-05, 'epoch': 2.25}
{'loss': 2.0281, 'learning_rate': 1.2494084637509943e-05, 'epoch': 2.25}
{'loss': 2.0429, 'learning_rate': 1.2466116020535676e-05, 'epoch': 2.25}
{'loss': 1.9968, 'learning_rate': 1.2438147403561411e-05, 'epoch': 2.25}
{'loss': 2.0606, 'learning_rate': 1.2410178786587146e-05, 'epoch': 2.26}
{'loss': 2.0271, 'learning_rate': 1.2382210169612881e-05, 'epoch': 2.26}
{'loss': 2.0423, 'learning_rate': 1.2354241552638616e-05, 'epoch': 2.26}
{'loss': 2.0391, 'learning_rate': 1.232627293566435e-05, 'epoch': 2.26}
{'loss': 2.0211, 'learning_rate': 1.2298304318690085e-05, 'epoch': 2.26}
{'loss': 2.0464, 'learning_rate': 1.227033570171582e-05, 'epoch': 2.26}
{'loss': 2.0571, 'learning_rate': 1.2242367084741555e-05, 'epoch': 2.27}
{'loss': 2.0501, 'learning_rate': 1.2214398467767288e-05, 'epoch': 2.27}
{'loss': 1.9814, 'learning_rate': 1.2186429850793023e-05, 'epoch': 2.27}
{'loss': 2.0522, 'learning_rate': 1.2158461233818758e-05, 'epoch': 2.27}
{'loss': 2.031, 'learning_rate': 1.2130492616844493e-05, 'epoch': 2.27}
{'loss': 2.001, 'learning_rate': 1.2102523999870226e-05, 'epoch': 2.27}
{'loss': 2.0209, 'learning_rate': 1.2074555382895962e-05, 'epoch': 2.28}
{'loss': 2.0266, 'learning_rate': 1.2046586765921695e-05, 'epoch': 2.28}
{'loss': 2.041, 'learning_rate': 1.201861814894743e-05, 'epoch': 2.28}
{'loss': 2.0049, 'learning_rate': 1.1990649531973163e-05, 'epoch': 2.28}
{'loss': 2.0004, 'learning_rate': 1.1962680914998898e-05, 'epoch': 2.28}
{'loss': 1.9906, 'learning_rate': 1.1934712298024633e-05, 'epoch': 2.28}
{'loss': 2.0052, 'learning_rate': 1.1906743681050368e-05, 'epoch': 2.29}
{'loss': 2.0106, 'learning_rate': 1.1878775064076102e-05, 'epoch': 2.29}
{'loss': 2.0467, 'learning_rate': 1.1850806447101837e-05, 'epoch': 2.29}
{'loss': 2.0178, 'learning_rate': 1.1822837830127572e-05, 'epoch': 2.29}
{'loss': 2.0026, 'learning_rate': 1.1794869213153307e-05, 'epoch': 2.29}
{'loss': 2.0186, 'learning_rate': 1.176690059617904e-05, 'epoch': 2.29}
{'loss': 2.0576, 'learning_rate': 1.1738931979204775e-05, 'epoch': 2.3}
{'loss': 2.0564, 'learning_rate': 1.171096336223051e-05, 'epoch': 2.3}
{'loss': 2.0333, 'learning_rate': 1.1682994745256245e-05, 'epoch': 2.3}
{'loss': 2.0008, 'learning_rate': 1.1655026128281978e-05, 'epoch': 2.3}
{'loss': 2.0132, 'learning_rate': 1.1627057511307712e-05, 'epoch': 2.3}
{'loss': 1.9437, 'learning_rate': 1.1599088894333447e-05, 'epoch': 2.3}
{'loss': 2.024, 'learning_rate': 1.1571120277359182e-05, 'epoch': 2.31}
{'loss': 2.1001, 'learning_rate': 1.1543151660384915e-05, 'epoch': 2.31}
{'loss': 1.9946, 'learning_rate': 1.151518304341065e-05, 'epoch': 2.31}
{'loss': 2.0177, 'learning_rate': 1.1487214426436385e-05, 'epoch': 2.31}
{'loss': 2.0399, 'learning_rate': 1.145924580946212e-05, 'epoch': 2.31}
{'loss': 2.0217, 'learning_rate': 1.1431277192487853e-05, 'epoch': 2.31}
{'loss': 2.0172, 'learning_rate': 1.1403308575513588e-05, 'epoch': 2.32}
{'loss': 2.0445, 'learning_rate': 1.1375339958539323e-05, 'epoch': 2.32}
{'loss': 2.057, 'learning_rate': 1.1347371341565058e-05, 'epoch': 2.32}
{'loss': 1.9926, 'learning_rate': 1.1319402724590792e-05, 'epoch': 2.32}
{'loss': 2.0275, 'learning_rate': 1.1291434107616527e-05, 'epoch': 2.32}
{'loss': 1.984, 'learning_rate': 1.1263465490642262e-05, 'epoch': 2.32}
{'loss': 1.9928, 'learning_rate': 1.1235496873667995e-05, 'epoch': 2.33}
{'loss': 1.9979, 'learning_rate': 1.120752825669373e-05, 'epoch': 2.33}
{'loss': 2.0263, 'learning_rate': 1.1179559639719463e-05, 'epoch': 2.33}
{'loss': 2.0265, 'learning_rate': 1.1151591022745198e-05, 'epoch': 2.33}
{'loss': 2.004, 'learning_rate': 1.1123622405770933e-05, 'epoch': 2.33}
{'loss': 2.05, 'learning_rate': 1.1095653788796667e-05, 'epoch': 2.33}
{'loss': 2.0251, 'learning_rate': 1.1067685171822402e-05, 'epoch': 2.34}
{'loss': 2.0117, 'learning_rate': 1.1039716554848137e-05, 'epoch': 2.34}
{'loss': 2.015, 'learning_rate': 1.1011747937873872e-05, 'epoch': 2.34}
{'loss': 1.9963, 'learning_rate': 1.0983779320899605e-05, 'epoch': 2.34}
{'loss': 2.0669, 'learning_rate': 1.095581070392534e-05, 'epoch': 2.34}
{'loss': 2.0037, 'learning_rate': 1.0927842086951075e-05, 'epoch': 2.34}
{'loss': 2.0449, 'learning_rate': 1.089987346997681e-05, 'epoch': 2.35}
{'loss': 2.013, 'learning_rate': 1.0871904853002543e-05, 'epoch': 2.35}
{'loss': 1.9749, 'learning_rate': 1.0843936236028278e-05, 'epoch': 2.35}
{'loss': 2.0814, 'learning_rate': 1.0815967619054013e-05, 'epoch': 2.35}
{'loss': 1.9934, 'learning_rate': 1.0787999002079747e-05, 'epoch': 2.35}
{'loss': 1.9975, 'learning_rate': 1.0760030385105482e-05, 'epoch': 2.35}
{'loss': 2.0004, 'learning_rate': 1.0732061768131215e-05, 'epoch': 2.36}
{'loss': 2.0213, 'learning_rate': 1.070409315115695e-05, 'epoch': 2.36}
{'loss': 2.0487, 'learning_rate': 1.0676124534182685e-05, 'epoch': 2.36}
{'loss': 2.0458, 'learning_rate': 1.0648155917208418e-05, 'epoch': 2.36}
